,Unnamed: 0,Month,DayofMonth,DayOfWeek,SchedDepTime,Carrier,TailNum,DepDelay,Origin,Distance
2621,2621,1,4,5,12,WN,N789SW,22,MHT,3
2622,2622,1,4,5,17,WN,N446WN,14,MHT,3
2623,2623,1,4,5,11,WN,N350SW,23,MHT,2
2624,2624,1,4,5,18,WN,N301SW,17,MHT,2
2625,2625,1,4,5,15,WN,N445WN,6,MHT,2
2626,2626,1,4,5,15,WN,N664WN,92,MHT,1
2627,2627,1,4,5,7,WN,N791SW,9,MHT,1
2628,2628,1,4,5,17,WN,N708SA,8,MHT,5
2629,2629,1,4,5,14,WN,N245WN,7,MHT,3
2630,2630,1,4,5,12,WN,N607SW,8,MSY,1
2631,2631,1,4,5,12,WN,N443WN,9,MSY,1
2632,2632,1,4,5,8,WN,N755SA,10,MSY,1
2633,2633,1,4,5,17,WN,N482WN,15,MSY,4
2634,2634,1,4,5,21,WN,N683SW,31,MSY,2
2635,2635,1,4,5,11,WN,N306SW,10,OAK,2
2636,2636,1,4,5,7,WN,N648SW,13,OAK,2
2637,2637,1,4,5,20,WN,N447WN,29,OAK,2
2638,2638,1,4,5,12,WN,N214WN,26,OAK,4
2639,2639,1,4,5,11,WN,N396SW,24,OAK,2
2640,2640,1,4,5,20,WN,N434WN,32,OAK,2
2641,2641,1,4,5,17,WN,N477WN,42,OAK,1
2642,2642,1,4,5,19,WN,N690SW,35,OAK,1
2643,2643,1,4,5,15,WN,N779SW,37,OAK,1
2644,2644,1,4,5,12,WN,N213WN,33,OAK,1
2645,2645,1,4,5,21,WN,N789SW,49,OAK,1
2646,2646,1,4,5,10,WN,N690SW,18,OAK,1
2647,2647,1,4,5,18,WN,N346SW,106,OAK,1
2648,2648,1,4,5,7,WN,N695SW,7,OAK,1
2649,2649,1,4,5,16,WN,N658SW,24,OAK,1
2650,2650,1,4,5,14,WN,N427WN,55,OAK,1
2651,2651,1,4,5,18,WN,N774SW,25,OAK,1
2652,2652,1,4,5,20,WN,N705SW,20,OAK,1
2653,2653,1,4,5,21,WN,N392SW,61,OAK,1
2654,2654,1,4,5,14,WN,N709SW,47,OAK,2
2655,2655,1,4,5,17,WN,N201LV,20,OAK,2
2656,2656,1,4,5,20,WN,N751SW,24,OAK,2
2657,2657,1,4,5,11,WN,N370SW,34,OAK,2
2658,2658,1,4,5,20,WN,N203WN,24,OAK,2
2659,2659,1,4,5,10,WN,N281WN,42,OAK,2
2660,2660,1,4,5,16,WN,N455WN,84,OAK,4
2661,2661,1,4,5,11,WN,N257WN,22,OAK,4
2662,2662,1,4,5,15,WN,N780SW,81,OAK,1
2663,2663,1,4,5,21,WN,N384SW,53,OAK,1
2664,2664,1,4,5,13,WN,N602SW,18,OAK,1
2665,2665,1,4,5,7,WN,N402WN,13,OAK,1
2666,2666,1,4,5,11,WN,N609SW,19,OAK,1
2667,2667,1,4,5,9,WN,N255WN,6,OAK,1
2668,2668,1,4,5,20,WN,N748SW,36,OAK,1
2669,2669,1,4,5,14,WN,N782SA,59,OAK,1
2670,2670,1,4,5,12,WN,N680AA,38,OAK,1
2671,2671,1,4,5,16,WN,N452WN,40,OAK,1
2672,2672,1,4,5,17,WN,N483WN,13,OAK,1
2673,2673,1,4,5,22,WN,N402WN,25,OAK,1
2674,2674,1,4,5,18,WN,N495WN,6,OAK,1
2675,2675,1,4,5,9,WN,N327SW,27,OAK,1
2676,2676,1,4,5,16,WN,N639SW,95,OAK,1
2677,2677,1,4,5,20,WN,N641SW,52,OAK,1
2678,2678,1,4,5,9,WN,N646SW,14,OAK,1
2679,2679,1,4,5,15,WN,N743SW,56,OAK,1
2680,2680,1,4,5,13,WN,N667SW,67,OAK,1
2681,2681,1,4,5,18,WN,N633SW,117,OAK,1
2682,2682,1,4,5,14,WN,N279WN,10,OAK,1
2683,2683,1,4,5,21,WN,N470WN,17,OAK,1
2684,2684,1,4,5,19,WN,N658SW,47,OAK,1
2685,2685,1,4,5,16,WN,N693SW,42,OAK,1
2686,2686,1,4,5,6,WN,N636WN,10,OAK,1
2687,2687,1,4,5,17,WN,N386SW,189,OAK,1
2688,2688,1,4,5,10,WN,N683SW,15,OAK,1
2689,2689,1,4,5,11,WN,N637SW,35,OAK,1
2690,2690,1,4,5,8,WN,N385SW,14,OAK,1
2691,2691,1,4,5,18,WN,N677AA,61,OAK,1
2692,2692,1,4,5,19,WN,N320SW,83,OAK,1
2693,2693,1,4,5,8,WN,N678AA,31,OAK,3
2694,2694,1,4,5,14,WN,N730SW,48,OAK,3
2695,2695,1,4,5,10,WN,N725SW,15,OAK,4
2696,2696,1,4,5,15,WN,N265WN,80,OAK,4
2697,2697,1,4,5,7,WN,N221WN,10,OAK,4
2698,2698,1,4,5,13,WN,N232WN,20,OAK,4
2699,2699,1,4,5,18,WN,N443WN,44,OAK,4
2700,2700,1,4,5,15,WN,N347SW,67,OAK,1
2701,2701,1,4,5,20,WN,N433LV,29,OAK,1
2702,2702,1,4,5,21,WN,N626SW,49,OAK,1
2703,2703,1,4,5,18,WN,N231WN,72,OAK,1
2704,2704,1,4,5,13,WN,N613SW,35,OAK,1
2705,2705,1,4,5,19,WN,N374SW,31,OAK,1
2706,2706,1,4,5,10,WN,N427WN,14,OAK,1
2707,2707,1,4,5,16,WN,N320SW,72,OAK,1
2708,2708,1,4,5,10,WN,N663SW,6,OAK,2
2709,2709,1,4,5,17,WN,N465WN,41,OAK,2
2710,2710,1,4,5,7,WN,N679AA,7,OAK,2
2711,2711,1,4,5,22,WN,N475WN,33,OAK,2
2712,2712,1,4,5,20,WN,N473WN,49,OAK,2
2713,2713,1,4,5,13,WN,N726SW,253,OAK,2
2714,2714,1,4,5,21,WN,N671SW,110,OAK,2
2715,2715,1,4,5,17,WN,N726SW,244,OAK,2
2716,2716,1,4,5,13,WN,N729SW,203,OAK,2
2717,2717,1,4,5,9,WN,N482WN,16,OAK,2
2718,2718,1,4,5,19,WN,N675AA,71,OAK,2
2719,2719,1,4,5,12,WN,N792SW,17,OAK,2
2720,2720,1,4,5,17,WN,N613SW,76,OAK,1
2721,2721,1,4,5,21,WN,N740SW,17,OAK,1
2722,2722,1,4,5,8,WN,N314SW,16,OAK,1
2723,2723,1,4,5,13,WN,N392SW,40,OAK,1
2724,2724,1,4,5,17,WN,N229WN,35,OAK,1
2725,2725,1,4,5,13,WN,N264LV,12,OAK,1
2726,2726,1,4,5,15,WN,N411WN,40,OAK,1
2727,2727,1,4,5,10,WN,N449WN,10,OAK,1
2728,2728,1,4,5,12,WN,N455WN,79,OAK,1
2729,2729,1,4,5,18,WN,N631SW,36,OAK,1
2730,2730,1,4,5,20,WN,N477WN,43,OAK,1
2731,2731,1,4,5,16,WN,N434WN,28,OAK,1
2732,2732,1,4,5,14,WN,N463WN,65,OAK,1
2733,2733,1,4,5,17,WN,N433LV,41,OAK,1
2734,2734,1,4,5,21,WN,N420WN,20,OAK,1
2735,2735,1,4,5,7,WN,N324SW,33,OAK,1
2736,2736,1,4,5,19,WN,N665WN,39,OAK,1
2737,2737,1,4,5,11,WN,N487WN,36,OAK,1
2738,2738,1,4,5,9,WN,N671SW,43,OAK,1
2739,2739,1,4,5,15,WN,N270WN,54,OAK,2
2740,2740,1,4,5,12,WN,N352SW,28,OAK,2
2741,2741,1,4,5,18,WN,N240WN,18,OAK,2
2742,2742,1,4,5,17,WN,N699SW,50,OAK,2
2743,2743,1,4,5,21,WN,N200WN,44,OAK,2
2744,2744,1,4,5,7,WN,N411WN,6,OAK,2
2745,2745,1,4,5,13,WN,N226WN,83,OAK,2
2746,2746,1,4,5,21,WN,N737JW,64,OAK,2
2747,2747,1,4,5,11,WN,N900WN,45,OAK,2
2748,2748,1,4,5,17,WN,N405WN,73,OAK,2
2749,2749,1,4,5,19,WN,N212WN,18,OAK,1
2750,2750,1,4,5,22,WN,N484WN,18,OAK,1
2751,2751,1,4,5,17,WN,N763SW,11,OAK,1
2752,2752,1,4,5,13,WN,N211WN,34,OAK,1
2753,2753,1,4,5,7,WN,N408WN,9,OAK,1
2754,2754,1,4,5,9,WN,N430WN,8,OAK,1
2755,2755,1,4,5,15,WN,N495WN,11,OAK,1
2756,2756,1,4,5,19,WN,N741SA,7,OAK,2
2757,2757,1,4,5,17,WN,N370SW,36,OKC,1
2758,2758,1,4,5,17,WN,N640SW,15,OKC,1
2759,2759,1,4,5,20,WN,N323SW,39,OMA,1
2760,2760,1,4,5,9,WN,N661SW,17,OMA,1
2761,2761,1,4,5,20,WN,N343SW,65,OMA,3
2762,2762,1,4,5,7,WN,N603SW,9,OMA,3
2763,2763,1,4,5,19,WN,N687SW,12,OMA,1
2764,2764,1,4,5,11,WN,N468WN,36,ONT,4
2765,2765,1,4,5,15,WN,N356SW,39,ONT,1
2766,2766,1,4,5,17,WN,N241WN,37,ONT,1
2767,2767,1,4,5,10,WN,N335SW,46,ONT,1
2768,2768,1,4,5,13,WN,N619SW,6,ONT,1
2769,2769,1,4,5,18,WN,N632SW,18,ONT,1
2770,2770,1,4,5,19,WN,N638SW,15,ONT,1
2771,2771,1,4,5,11,WN,N352SW,6,ONT,1
2772,2772,1,4,5,13,WN,N411WN,40,ONT,1
2773,2773,1,4,5,16,WN,N240WN,24,ONT,1
2774,2774,1,4,5,15,WN,N613SW,29,ONT,1
2775,2775,1,4,5,21,WN,N374SW,22,ONT,1
2776,2776,1,4,5,22,WN,N346SW,128,ONT,1
2777,2777,1,4,5,12,WN,N427WN,14,ONT,1
2778,2778,1,4,5,20,WN,N200WN,8,ONT,1
2779,2779,1,4,5,18,WN,N320SW,71,ONT,1
2780,2780,1,4,5,17,WN,N347SW,67,ONT,1
2781,2781,1,4,5,13,WN,N744SW,10,ONT,1
2782,2782,1,4,5,10,WN,N366SW,15,ONT,1
2783,2783,1,4,5,18,WN,N264LV,23,ONT,1
2784,2784,1,4,5,19,WN,N231WN,69,ONT,1
2785,2785,1,4,5,7,WN,N739GB,7,ONT,1
2786,2786,1,4,5,15,WN,N663SW,35,ONT,1
2787,2787,1,4,5,22,WN,N305SW,43,ONT,1
2788,2788,1,4,5,14,WN,N698SW,23,ONT,1
2789,2789,1,4,5,19,WN,N236WN,17,ONT,1
2790,2790,1,4,5,7,WN,N344SW,7,ONT,1
2791,2791,1,4,5,12,WN,N643SW,12,ONT,1
2792,2792,1,4,5,14,WN,N600WN,103,ONT,1
2793,2793,1,4,5,16,WN,N705SW,52,ONT,1
2794,2794,1,4,5,22,WN,N433LV,27,ONT,1
2795,2795,1,4,5,17,WN,N487WN,70,ONT,1
2796,2796,1,4,5,12,WN,N296WN,8,ONT,1
2797,2797,1,4,5,18,WN,N369SW,7,ONT,1
2798,2798,1,4,5,15,WN,N632SW,10,ONT,1
2799,2799,1,4,5,20,WN,N206WN,7,ONT,1
2800,2800,1,4,5,11,WN,N639SW,54,ONT,1
2801,2801,1,4,5,11,WN,N432WN,11,ORF,1
2802,2802,1,4,5,13,WN,N700GS,8,ORF,5
2803,2803,1,4,5,10,WN,N290WN,18,ORF,2
2804,2804,1,4,5,19,WN,N661SW,17,ORF,2
2805,2805,1,4,5,17,WN,N715SW,13,ORF,2
2806,2806,1,4,5,14,WN,N656SW,20,ORF,2
2807,2807,1,4,5,7,WN,N330SW,10,PBI,2
2808,2808,1,4,5,16,WN,N724SW,22,PBI,2
2809,2809,1,4,5,12,WN,N353SW,16,PBI,3
2810,2810,1,4,5,15,WN,N650SW,24,PBI,2
2811,2811,1,4,5,19,WN,N610WN,20,PBI,1
2812,2812,1,4,5,11,WN,N308SA,24,PBI,1
2813,2813,1,4,5,7,WN,N253WN,11,PBI,1
2814,2814,1,4,5,14,WN,N302SW,12,PDX,1
2815,2815,1,4,5,17,WN,N686SW,11,PDX,1
2816,2816,1,4,5,16,WN,N504SW,41,PDX,1
2817,2817,1,4,5,13,WN,N386SW,175,PDX,1
2818,2818,1,4,5,21,WN,N315SW,48,PDX,1
2819,2819,1,4,5,10,WN,N640SW,13,PDX,2
2820,2820,1,4,5,21,WN,N325SW,36,PDX,2
2821,2821,1,4,5,15,WN,N628SW,25,PDX,2
2822,2822,1,4,5,11,WN,N720WN,8,PDX,3
2823,2823,1,4,5,14,WN,N204WN,24,PDX,4
2824,2824,1,4,5,19,WN,N384SW,44,PDX,2
2825,2825,1,4,5,15,WN,N726SW,237,PDX,2
2826,2826,1,4,5,12,WN,N782SA,22,PDX,2
2827,2827,1,4,5,12,WN,N358SW,6,PDX,3
2828,2828,1,4,5,19,WN,N465WN,36,PDX,3
2829,2829,1,4,5,7,WN,N242WN,8,PDX,3
2830,2830,1,4,5,20,WN,N217JC,64,PDX,1
2831,2831,1,4,5,15,WN,N348SW,257,PDX,1
2832,2832,1,4,5,20,WN,N358SW,74,PDX,2
2833,2833,1,4,5,16,WN,N716SW,59,PDX,2
2834,2834,1,4,5,12,WN,N705SW,20,PDX,2
2835,2835,1,4,5,18,WN,N494WN,55,PDX,2
2836,2836,1,4,5,8,WN,N687SW,14,PDX,2
2837,2837,1,4,5,14,WN,N682SW,33,PDX,1
2838,2838,1,4,5,9,WN,N223WN,60,PDX,1
2839,2839,1,4,5,12,WN,N663SW,29,PDX,1
2840,2840,1,4,5,19,WN,N679AA,85,PDX,1
2841,2841,1,4,5,21,WN,N762SW,22,PHL,1
2842,2842,1,4,5,11,WN,N685SW,8,PHL,3
2843,2843,1,4,5,18,WN,N770SA,87,PHL,3
2844,2844,1,4,5,20,WN,N655WN,64,PHL,2
2845,2845,1,4,5,18,WN,N650SW,29,PHL,2
2846,2846,1,4,5,21,WN,N422WN,50,PHL,2
2847,2847,1,4,5,8,WN,N211WN,8,PHL,2
2848,2848,1,4,5,7,WN,N484WN,11,PHL,2
2849,2849,1,4,5,20,WN,N456WN,77,PHL,2
2850,2850,1,4,5,13,WN,N684WN,24,PHL,2
2851,2851,1,4,5,21,WN,N439WN,10,PHL,1
2852,2852,1,4,5,13,WN,N664WN,95,PHL,1
2853,2853,1,4,5,9,WN,N353SW,24,PHL,2
2854,2854,1,4,5,17,WN,N439WN,26,PHL,1
2855,2855,1,4,5,11,WN,N326SW,15,PHL,1
2856,2856,1,4,5,20,WN,N750SA,16,PHL,1
2857,2857,1,4,5,9,WN,N441WN,7,PHL,1
2858,2858,1,4,5,17,WN,N664WN,91,PHL,2
2859,2859,1,4,5,15,WN,N652SW,10,PHL,2
2860,2860,1,4,5,22,WN,N318SW,28,PHX,1
2861,2861,1,4,5,15,WN,N333SW,22,PHX,1
2862,2862,1,4,5,13,WN,N366SW,8,PHX,1
2863,2863,1,4,5,18,WN,N667SW,84,PHX,1
2864,2864,1,4,5,20,WN,N695SW,18,PHX,1
2865,2865,1,4,5,17,WN,N368SW,58,PHX,1
2866,2866,1,4,5,10,WN,N601WN,46,PHX,1
2867,2867,1,4,5,12,WN,N376SW,35,PHX,2
2868,2868,1,4,5,21,WN,N264LV,24,PHX,2
2869,2869,1,4,5,16,WN,N514SW,14,PHX,2
2870,2870,1,4,5,20,WN,N283WN,24,PHX,3
2871,2871,1,4,5,21,WN,N766SW,52,PHX,3
2872,2872,1,4,5,7,WN,N409WN,13,PHX,3
2873,2873,1,4,5,16,WN,N213WN,44,PHX,3
2874,2874,1,4,5,13,WN,N438WN,33,PHX,3
2875,2875,1,4,5,18,WN,N282WN,6,PHX,1
2876,2876,1,4,5,19,WN,N254WN,15,PHX,1
2877,2877,1,4,5,11,WN,N504SW,22,PHX,1
2878,2878,1,4,5,21,WN,N249WN,35,PHX,1
2879,2879,1,4,5,22,WN,N472WN,126,PHX,1
2880,2880,1,4,5,15,WN,N792SW,21,PHX,4
2881,2881,1,4,5,10,WN,N787SA,8,PHX,4
2882,2882,1,4,5,10,WN,N752SW,18,PHX,2
2883,2883,1,4,5,20,WN,N262WN,37,PHX,2
2884,2884,1,4,5,14,WN,N654SW,6,PHX,2
2885,2885,1,4,5,16,WN,N227WN,133,PHX,2
2886,2886,1,4,5,21,WN,N359SW,59,PHX,2
2887,2887,1,4,5,8,WN,N653SW,10,PHX,1
2888,2888,1,4,5,14,WN,N349SW,41,PHX,1
2889,2889,1,4,5,19,WN,N779SW,29,PHX,1
2890,2890,1,4,5,15,WN,N484WN,10,PHX,1
2891,2891,1,4,5,18,WN,N784SW,32,PHX,1
2892,2892,1,4,5,22,WN,N736SA,29,PHX,1
2893,2893,1,4,5,11,WN,N242WN,20,PHX,1
2894,2894,1,4,5,13,WN,N324SW,15,PHX,3
2895,2895,1,4,5,17,WN,N729SW,222,PHX,3
2896,2896,1,4,5,20,WN,N651SW,37,PHX,3
2897,2897,1,4,5,10,WN,N332SW,8,PHX,3
2898,2898,1,4,5,18,WN,N281WN,51,PHX,3
2899,2899,1,4,5,14,WN,N766SW,10,PHX,1
2900,2900,1,4,5,17,WN,N645SW,6,PHX,1
2901,2901,1,4,5,16,WN,N358SW,34,PHX,1
2902,2902,1,4,5,15,WN,N486WN,37,PHX,1
2903,2903,1,4,5,12,WN,N397SW,67,PHX,1
2904,2904,1,4,5,19,WN,N626SW,17,PHX,1
2905,2905,1,4,5,20,WN,N674AA,45,PHX,1
2906,2906,1,4,5,11,WN,N345SA,8,PHX,1
2907,2907,1,4,5,21,WN,N708SA,94,PHX,1
2908,2908,1,4,5,18,WN,N243WN,54,PHX,1
2909,2909,1,4,5,14,WN,N494WN,7,PHX,1
2910,2910,1,4,5,17,WN,N345SA,53,PHX,1
2911,2911,1,4,5,20,WN,N726SW,226,PHX,3
2912,2912,1,4,5,19,WN,N347SW,68,PHX,3
2913,2913,1,4,5,22,WN,N231WN,62,PHX,3
2914,2914,1,4,5,13,WN,N267WN,7,PHX,3
2915,2915,1,4,5,21,WN,N291WN,17,PHX,3
2916,2916,1,4,5,20,WN,N293,32,PHX,3
2917,2917,1,4,5,11,WN,N706SW,60,PHX,3
2918,2918,1,4,5,17,WN,N711HK,9,PHX,3
2919,2919,1,4,5,13,WN,N437WN,47,PHX,3
2920,2920,1,4,5,13,WN,N482WN,17,PHX,3
2921,2921,1,4,5,18,WN,N690SW,41,PHX,2
2922,2922,1,4,5,12,WN,N667SW,15,PHX,2
2923,2923,1,4,5,20,WN,N737JW,53,PHX,2
2924,2924,1,4,5,10,WN,N637SW,14,PHX,2
2925,2925,1,4,5,22,WN,N299WN,19,PHX,2
2926,2926,1,4,5,13,WN,N362SW,10,PHX,2
2927,2927,1,4,5,16,WN,N343SW,61,PHX,3
2928,2928,1,4,5,21,WN,N506SW,34,PHX,3
2929,2929,1,4,5,16,WN,N241WN,21,PHX,1
2930,2930,1,4,5,10,WN,N366SW,21,PHX,1
2931,2931,1,4,5,10,WN,N468WN,23,PHX,1
2932,2932,1,4,5,12,WN,N296WN,8,PHX,1
2933,2933,1,4,5,18,WN,N369SW,19,PHX,1
2934,2934,1,4,5,22,WN,N405WN,115,PHX,1
2935,2935,1,4,5,14,WN,N698SW,8,PHX,1
2936,2936,1,4,5,14,WN,N686SW,26,PHX,3
2937,2937,1,4,5,10,WN,N291WN,7,PHX,5
2938,2938,1,4,5,16,WN,N785SW,9,PHX,5
2939,2939,1,4,5,14,WN,N430WN,9,PHX,4
2940,2940,1,4,5,10,WN,N274WN,26,PHX,5
2941,2941,1,4,5,22,WN,N225WN,54,PHX,2
2942,2942,1,4,5,15,WN,N611SW,33,PHX,2
2943,2943,1,4,5,11,WN,N486WN,15,PHX,2
2944,2944,1,4,5,15,WN,N752SW,26,PHX,1
2945,2945,1,4,5,22,WN,N343SW,73,PHX,1
2946,2946,1,4,5,21,WN,N251WN,55,PHX,1
2947,2947,1,4,5,12,WN,N672SW,10,PHX,1
2948,2948,1,4,5,11,WN,N741SA,25,PHX,1
2949,2949,1,4,5,9,WN,N603SW,28,PHX,1
2950,2950,1,4,5,18,WN,N259WN,15,PHX,1
2951,2951,1,4,5,17,WN,N391SW,24,PHX,1
2952,2952,1,4,5,10,WN,N655WN,15,PHX,2
2953,2953,1,4,5,21,WN,N292WN,22,PHX,2
2954,2954,1,4,5,17,WN,N401WN,60,PHX,2
2955,2955,1,4,5,12,WN,N329SW,13,PHX,2
2956,2956,1,4,5,9,WN,N767SW,6,PHX,3
2957,2957,1,4,5,12,WN,N755SA,35,PHX,3
2958,2958,1,4,5,20,WN,N649SW,16,PHX,3
2959,2959,1,4,5,19,WN,N768SW,35,PHX,2
2960,2960,1,4,5,15,WN,N651SW,25,PHX,2
2961,2961,1,4,5,19,WN,N618WN,16,PHX,2
2962,2962,1,4,5,11,WN,N447WN,9,PHX,2
2963,2963,1,4,5,22,WN,N282WN,10,PHX,2
2964,2964,1,4,5,15,WN,N449WN,10,PHX,2
2965,2965,1,4,5,17,WN,N403WN,59,PHX,2
2966,2966,1,4,5,13,WN,N618WN,16,PHX,2
2967,2967,1,4,5,22,WN,N675AA,59,PHX,2
2968,2968,1,4,5,17,WN,N698SW,10,PHX,2
2969,2969,1,4,5,12,WN,N484WN,10,PHX,1
2970,2970,1,4,5,22,WN,N460WN,30,PHX,1
2971,2971,1,4,5,14,WN,N464WN,72,PHX,1
2972,2972,1,4,5,18,WN,N380SW,37,PHX,3
2973,2973,1,4,5,10,WN,N400WN,84,PHX,4
2974,2974,1,4,5,21,WN,N600WN,93,PHX,2
2975,2975,1,4,5,14,WN,N744SW,69,PHX,2
2976,2976,1,4,5,11,WN,N689SW,34,PIT,1
2977,2977,1,4,5,17,WN,N440LV,7,PIT,4
2978,2978,1,4,5,8,WN,N716SW,100,PIT,2
2979,2979,1,4,5,21,WN,N739GB,10,PIT,2
2980,2980,1,4,5,9,WN,N464WN,68,PIT,1
2981,2981,1,4,5,15,WN,N439WN,36,PIT,1
2982,2982,1,4,5,19,WN,N439WN,14,PIT,1
2983,2983,1,4,5,8,WN,N747SA,11,PIT,1
2984,2984,1,4,5,14,WN,N268WN,6,PIT,4
2985,2985,1,4,5,17,WN,N274WN,14,PVD,1
2986,2986,1,4,5,18,WN,N606SW,20,PVD,1
2987,2987,1,4,5,10,WN,N256WN,7,PVD,1
2988,2988,1,4,5,15,WN,N604SW,16,PVD,1
2989,2989,1,4,5,8,WN,N451WN,17,PVD,5
2990,2990,1,4,5,13,WN,N414WN,17,PVD,3
2991,2991,1,4,5,21,WN,N400WN,56,PVD,3
2992,2992,1,4,5,16,WN,N269WN,7,PVD,3
2993,2993,1,4,5,14,WN,N294WN,16,PVD,1
2994,2994,1,4,5,17,WN,N753SW,9,PVD,5
2995,2995,1,4,5,14,WN,N299WN,11,PVD,3
2996,2996,1,4,5,18,WN,N790SW,6,RDU,1
2997,2997,1,4,5,9,WN,N276WN,23,RDU,1
2998,2998,1,4,5,8,WN,N551WN,11,RDU,5
2999,2999,1,4,5,13,WN,N689SW,28,RDU,2
3000,3000,1,4,5,19,WN,N388SW,27,RDU,2
3001,3001,1,4,5,21,WN,N214WN,22,RDU,1
3002,3002,1,4,5,7,WN,N441WN,7,RDU,1
3003,3003,1,4,5,11,WN,N766SW,33,RDU,4
3004,3004,1,4,5,20,WN,N218WN,7,RDU,2
3005,3005,1,4,5,7,WN,N694SW,27,RDU,2
3006,3006,1,4,5,15,WN,N392SW,36,RNO,1
3007,3007,1,4,5,13,WN,N614SW,18,RNO,1
3008,3008,1,4,5,12,WN,N239WN,15,RNO,1
3009,3009,1,4,5,16,WN,N611SW,50,RNO,1
3010,3010,1,4,5,22,WN,N240WN,32,RNO,1
3011,3011,1,4,5,14,WN,N754SW,8,RNO,1
3012,3012,1,4,5,9,WN,N314SW,20,RNO,1
3013,3013,1,4,5,15,WN,N737JW,36,RNO,1
3014,3014,1,4,5,12,WN,N476WN,11,RNO,1
3015,3015,1,4,5,8,WN,N286WN,100,RNO,1
3016,3016,1,4,5,11,WN,N788SA,7,RNO,4
3017,3017,1,4,5,11,WN,N213WN,9,RNO,1
3018,3018,1,4,5,13,WN,N463WN,24,RNO,1
3019,3019,1,4,5,16,WN,N494WN,53,RNO,1
3020,3020,1,4,5,18,WN,N761RR,203,RNO,2
3021,3021,1,4,5,10,WN,N267WN,9,RNO,2
3022,3022,1,4,5,12,WN,N486WN,38,RNO,2
3023,3023,1,4,5,16,WN,N318SW,26,RNO,2
3024,3024,1,4,5,13,WN,N704SW,36,RNO,1
3025,3025,1,4,5,18,WN,N497WN,219,RNO,1
3026,3026,1,4,5,13,WN,N360SW,31,RNO,1
3027,3027,1,4,5,12,WN,N269WN,10,RSW,2
3028,3028,1,4,5,20,WN,N353SW,36,RSW,3
3029,3029,1,4,5,20,WN,N664WN,58,RSW,3
3030,3030,1,4,5,14,WN,N287WN,6,RSW,3
3031,3031,1,4,5,14,WN,N251WN,79,SAN,2
3032,3032,1,4,5,20,WN,N631SW,27,SAN,2
3033,3033,1,4,5,16,WN,N256WN,57,SAN,3
3034,3034,1,4,5,15,WN,N796SW,65,SAN,4
3035,3035,1,4,5,10,WN,N603SW,52,SAN,4
3036,3036,1,4,5,13,WN,N223WN,74,SAN,5
3037,3037,1,4,5,14,WN,N469WN,133,SAN,2
3038,3038,1,4,5,9,WN,N769SW,14,SAN,3
3039,3039,1,4,5,16,WN,N463WN,68,SAN,1
3040,3040,1,4,5,11,WN,N671SW,53,SAN,1
3041,3041,1,4,5,18,WN,N304SW,13,SAN,1
3042,3042,1,4,5,14,WN,N761RR,21,SAN,1
3043,3043,1,4,5,16,WN,N234WN,24,SAN,1
3044,3044,1,4,5,18,WN,N209WN,6,SAN,1
3045,3045,1,4,5,21,WN,N482WN,8,SAN,1
3046,3046,1,4,5,19,WN,N628SW,51,SAN,1
3047,3047,1,4,5,17,WN,N700GS,27,SAN,1
3048,3048,1,4,5,22,WN,N715SW,77,SAN,1
3049,3049,1,4,5,12,WN,N318SW,6,SAN,1
3050,3050,1,4,5,10,WN,N492WN,30,SAN,3
3051,3051,1,4,5,19,WN,N229WN,35,SAN,3
3052,3052,1,4,5,19,WN,N426WN,16,SAN,4
3053,3053,1,4,5,17,WN,N749SW,174,SAN,4
3054,3054,1,4,5,14,WN,N455WN,67,SAN,1
3055,3055,1,4,5,12,WN,N709SW,11,SAN,1
3056,3056,1,4,5,20,WN,N475WN,15,SAN,1
3057,3057,1,4,5,18,WN,N665WN,15,SAN,1
3058,3058,1,4,5,15,WN,N433LV,11,SAN,1
3059,3059,1,4,5,13,WN,N780SW,59,SAN,1
3060,3060,1,4,5,10,WN,N792SW,8,SAN,1
3061,3061,1,4,5,18,WN,N434WN,24,SAN,1
3062,3062,1,4,5,19,WN,N433LV,29,SAN,1
3063,3063,1,4,5,11,WN,N392SW,16,SAN,1
3064,3064,1,4,5,12,WN,N495WN,16,SAN,1
3065,3065,1,4,5,20,WN,N698SW,18,SAN,1
3066,3066,1,4,5,13,WN,N343SW,69,SAN,1
3067,3067,1,4,5,11,WN,N324SW,23,SAN,1
3068,3068,1,4,5,17,WN,N618WN,22,SAN,1
3069,3069,1,4,5,22,WN,N768SW,75,SAN,1
3070,3070,1,4,5,12,WN,N449WN,12,SAN,1
3071,3071,1,4,5,15,WN,N403WN,76,SAN,1
3072,3072,1,4,5,21,WN,N611SW,90,SAN,1
3073,3073,1,4,5,18,WN,N651SW,34,SAN,1
3074,3074,1,4,5,18,WN,N359SW,64,SAN,1
3075,3075,1,4,5,18,WN,N259WN,37,SAN,1
3076,3076,1,4,5,12,WN,N489WN,8,SAN,3
3077,3077,1,4,5,15,WN,N752SW,73,SAN,1
3078,3078,1,4,5,22,WN,N251WN,65,SAN,1
3079,3079,1,4,5,18,WN,N268WN,55,SAN,1
3080,3080,1,4,5,13,WN,N672SW,165,SAN,1
3081,3081,1,4,5,10,WN,N208WN,11,SAN,1
3082,3082,1,4,5,15,WN,N264LV,17,SAN,1
3083,3083,1,4,5,12,WN,N466WN,10,SAN,1
3084,3084,1,4,5,19,WN,N394SW,10,SAN,1
